Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount,time1,time2
0.9998618828555493,0.6060311162285026,0.5789473684210527,0.16842105263157897,2.2329090254179844,150,"[-11, 12]",200,"[-13, 19]",200,13.858780860900879,5.528191804885864
0.9997611271591645,0.6367056694858608,0.6052631578947368,0.16842105263157897,2.4329341179877333,150,"[-11, 12]",200,"[-11, 18]",200,14.08905816078186,4.981877088546753
0.999994740469783,0.6572658691544562,0.631578947368421,0.16842105263157897,2.6400080459702586,150,"[-11, 12]",200,"[-18, 18]",200,12.655628442764282,4.861594915390015
0.9999990653652306,0.6673837771172488,0.6578947368421053,0.16842105263157897,2.853914782820407,150,"[-10, 11]",200,"[-18, 19]",200,14.119652509689331,5.246504068374634
0.9999929584484087,0.699379447365926,0.6842105263157895,0.16842105263157897,3.0745447261790413,150,"[-11, 12]",200,"[-17, 19]",200,14.271711826324463,5.333329916000366
0.9999694463541358,0.7342136897047807,0.7105263157894737,0.16842105263157897,3.301462489681091,150,"[-11, 12]",200,"[-17, 19]",200,14.207220077514648,5.108255624771118
0.9999738080941349,0.7630981634759959,0.7368421052631579,0.16842105263157897,3.5338214262291228,150,"[-11, 12]",200,"[-18, 19]",200,14.044804096221924,5.102842330932617
0.9999810778930843,0.7784941929658453,0.763157894736842,0.16842105263157897,3.771112697459949,150,"[-11, 12]",200,"[-18, 19]",200,13.967951774597168,5.2147674560546875
0.9999946429239699,0.7827996313592304,0.7894736842105263,0.16842105263157897,4.0131264994844855,150,"[-11, 12]",200,"[-18, 19]",200,13.99908995628357,5.630544662475586
0.9999969308218224,0.7961955465618963,0.8157894736842105,0.16842105263157897,4.259791474207607,150,"[-10, 11]",200,"[-18, 19]",200,14.870620489120483,5.137842416763306
0.9999805511264303,0.8323551827495175,0.8421052631578947,0.16842105263157897,4.5110964352243625,150,"[-11, 12]",200,"[-17, 19]",200,13.889086723327637,5.0886030197143555
0.9999554130662585,0.8699157553162222,0.868421052631579,0.16842105263157897,4.766387627147365,150,"[-11, 12]",200,"[-18, 19]",200,14.220272302627563,5.571429014205933
0.9999364736564714,0.8976757174313719,0.8947368421052632,0.16842105263157897,5.0243819449617355,150,"[-11, 12]",200,"[-18, 19]",200,14.043957471847534,5.057612657546997
0.9999379765408133,0.9163027299892698,0.9210526315789473,0.16842105263157897,5.284540573784036,150,"[-11, 12]",200,"[-18, 19]",200,14.135014295578003,5.090737581253052
0.9999546069502903,0.9257669878947621,0.9473684210526315,0.16842105263157897,5.546962903407811,150,"[-11, 12]",200,"[-18, 19]",200,14.20445203781128,5.3308937549591064
0.99998063894892,0.9235941524867929,0.9736842105263157,0.16842105263157897,5.811190994138512,150,"[-11, 12]",200,"[-18, 19]",200,14.068832874298096,5.5503833293914795
0.9999968246241028,0.9201858634485824,1.0,0.16842105263157897,6.077039697057431,150,"[-11, 12]",200,"[-18, 19]",200,14.493651390075684,5.1532464027404785
0.9999188716739134,0.5642402795031523,0.5,0.19210526315789472,1.8505553159391668,150,"[-11, 12]",200,"[-11, 18]",200,12.783294916152954,5.219544172286987
0.9999188716739134,0.5642402795031523,0.5,0.19210526315789472,1.8505553159391668,150,"[-11, 12]",200,"[-11, 18]",200,12.87068486213684,5.469515800476074
0.9998702504722319,0.5902638325369363,0.5263157894736842,0.19210526315789472,2.0435359221260856,150,"[-11, 12]",200,"[-11, 18]",200,13.288119316101074,5.149831533432007
