Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount
0.9999997157725166,0.008875016516577445,0.08207070707070706,0.08641414141414142,0.03960536849039094,200,"[-4, 34]",200,"[-4, 33]",200
0.9999997006848803,0.010036769069594054,0.08446969696969696,0.08641414141414142,0.04151055961462898,200,"[-4, 35]",200,"[-4, 34]",200
0.9999996848243902,0.01117367818897763,0.08686868686868686,0.08641414141414142,0.04347063873183096,200,"[-4, 36]",200,"[-4, 35]",200
0.9999996681855278,0.012212538271346374,0.08926767676767676,0.08641414141414142,0.0454856058420016,200,"[-4, 37]",200,"[-4, 36]",200
0.9999996507646993,0.013910498754070811,0.09166666666666666,0.08641414141414142,0.04755546094513242,200,"[-4, 38]",200,"[-4, 37]",200
0.9999996325603208,0.015427612537581289,0.09406565656565656,0.08641414141414142,0.049680204041230885,200,"[-4, 39]",200,"[-4, 38]",200
0.9999996135728795,0.01651749635906727,0.09646464646464646,0.08641414141414142,0.051859835130292346,200,"[-4, 40]",200,"[-4, 39]",200
0.9999995938050128,0.0185020961503193,0.09886363636363636,0.08641414141414142,0.05409435421232164,200,"[-4, 41]",200,"[-4, 40]",200
0.9999995732615713,0.019928849166345207,0.10126262626262625,0.08641414141414142,0.05638376128731891,200,"[-4, 42]",200,"[-4, 41]",200
0.9999995519496901,0.02147685230186586,0.10366161616161615,0.08641414141414142,0.058728056355278245,200,"[-4, 43]",200,"[-4, 42]",200
0.9999995298788528,0.023419326025953705,0.10606060606060605,0.08641414141414142,0.06112723941620058,200,"[-4, 44]",200,"[-4, 43]",200
0.9999995070609587,0.02484409247150229,0.10845959595959595,0.08641414141414142,0.0635813104700861,200,"[-4, 45]",200,"[-4, 44]",200
0.9999994835103857,0.02731778416748762,0.11085858585858585,0.08641414141414142,0.06609026951694266,200,"[-4, 46]",200,"[-4, 45]",200
0.9999994592440556,0.02859917123821019,0.11325757575757575,0.08641414141414142,0.06865411655676269,200,"[-4, 47]",200,"[-4, 46]",200
0.9999994342814927,0.03116548558992551,0.11565656565656565,0.08641414141414142,0.07127285158954771,200,"[-4, 48]",200,"[-4, 47]",200
0.9999994086448897,0.0330752132352879,0.11805555555555554,0.08641414141414142,0.07394647461529705,200,"[-4, 49]",200,"[-4, 48]",200
0.9999993823591627,0.034331084711598736,0.12045454545454544,0.08641414141414142,0.07667498563401338,200,"[-4, 50]",200,"[-4, 49]",200
0.9999993554520129,0.0376543983926498,0.12285353535353534,0.08641414141414142,0.07945838464569104,200,"[-4, 51]",200,"[-4, 50]",200
0.999999327953986,0.03803770858428997,0.12525252525252525,0.08641414141414142,0.08229667165033841,200,"[-4, 52]",200,"[-4, 51]",200
0.9999992998985289,0.041712283707817495,0.12765151515151515,0.08641414141414142,0.08518984664794751,200,"[-4, 53]",200,"[-4, 52]",200
0.999999271322043,0.04390032959668039,0.13005050505050506,0.08641414141414142,0.08813790963852372,200,"[-4, 54]",200,"[-4, 53]",200
0.999999242263948,0.04450811859860237,0.13244949494949496,0.08641414141414142,0.09114086062206507,200,"[-4, 55]",200,"[-4, 54]",200
0.9999992127667279,0.0478036498718565,0.13484848484848486,0.08641414141414142,0.09419869959857219,200,"[-4, 56]",200,"[-4, 55]",200
0.9999991828759917,0.05119572123624474,0.13724747474747476,0.08641414141414142,0.09731142656804409,200,"[-4, 57]",200,"[-4, 56]",200
0.9999991526405271,0.05080413078659,0.13964646464646466,0.08641414141414142,0.10047904153047493,200,"[-4, 58]",200,"[-4, 57]",200
0.9999991221123483,0.05470981136057357,0.14204545454545456,0.08641414141414142,0.103701544485878,200,"[-4, 59]",200,"[-4, 58]",200
0.9999990913467552,0.057889453769904356,0.14444444444444446,0.08641414141414142,0.106978935434244,200,"[-4, 60]",200,"[-4, 59]",200
0.9999990604023814,0.05917208142615135,0.14684343434343433,0.08641414141414142,0.1103112143755785,200,"[-4, 61]",200,"[-4, 60]",200
0.9999990293412494,0.06043309667767163,0.14924242424242423,0.08641414141414142,0.11369838130986071,200,"[-4, 62]",200,"[-4, 61]",200
0.9999989982288163,0.06412601044565769,0.15164141414141413,0.08641414141414142,0.11714043623713559,200,"[-4, 63]",200,"[-4, 62]",200
0.9999989671340286,0.06728744517240354,0.15404040404040403,0.08641414141414142,0.1206373791573574,200,"[-4, 64]",200,"[-4, 63]",200
0.9999989361293709,0.06892895627817634,0.15643939393939393,0.08641414141414142,0.12418921007054659,200,"[-4, 65]",200,"[-4, 64]",200
0.9999989052909165,0.06911508797002439,0.15883838383838383,0.08641414141414142,0.12779592897670525,200,"[-4, 66]",200,"[-4, 65]",200
0.9999988746983755,0.07342891850160611,0.16123737373737373,0.08641414141414142,0.1314575358758175,200,"[-4, 67]",200,"[-4, 66]",200
0.9999988444351448,0.0768153811578791,0.16363636363636364,0.08641414141414142,0.13517403076789572,200,"[-4, 68]",200,"[-4, 67]",200
0.999998814588356,0.07846438380393195,0.16603535353535354,0.08641414141414142,0.13894541365292518,200,"[-4, 69]",200,"[-4, 68]",200
0.9999987852489247,0.07994030837249123,0.16843434343434344,0.08641414141414142,0.14277168453094433,200,"[-4, 70]",200,"[-4, 69]",200
0.9999987565115961,0.08179168372444937,0.17083333333333334,0.08641414141414142,0.14665284340188092,200,"[-4, 71]",200,"[-4, 70]",200
0.9999987284749985,0.08383766299009485,0.17323232323232324,0.08641414141414142,0.15058889026579053,200,"[-4, 72]",200,"[-4, 71]",200
0.999998701241683,0.08892520775489496,0.17563131313131314,0.08641414141414142,0.15457982512264096,200,"[-4, 73]",200,"[-4, 72]",200
0.9999986749181778,0.09271636761456863,0.17803030303030304,0.08641414141414142,0.15862564797240933,200,"[-4, 74]",200,"[-4, 73]",200
0.9999986496150325,0.09169937529151921,0.18042929292929294,0.08641414141414142,0.16272635881511752,200,"[-4, 75]",200,"[-4, 74]",200
