Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount
0.9999914725819377,0.5743717958129194,0.794949494949495,0.06262626262626263,2.7305032354281003,200,"[-4, 63]",200,"[-5, 63]",200
0.99999104626637,0.5814844748653247,0.8075757575757576,0.06262626262626263,2.8162661897274783,200,"[-4, 64]",200,"[-5, 64]",200
0.999990608294166,0.5871291545522801,0.8202020202020203,0.06262626262626263,2.903183222317655,200,"[-4, 65]",200,"[-5, 65]",200
0.9999901587020665,0.5942918211265418,0.8328282828282828,0.06262626262626263,2.9912506256604465,200,"[-4, 66]",200,"[-5, 66]",200
0.9999896975153403,0.601064197262915,0.8454545454545455,0.06262626262626263,3.080465599890696,200,"[-4, 67]",200,"[-5, 67]",200
0.9999892246776971,0.610739312756726,0.8580808080808081,0.06262626262626263,3.1708228377217726,200,"[-4, 68]",200,"[-5, 68]",200
0.9999887402296279,0.6165627275523726,0.8707070707070708,0.06262626262626263,3.262311745265433,200,"[-4, 69]",200,"[-5, 69]",200
0.9999882444810128,0.6228702583682085,0.8833333333333334,0.06262626262626263,3.3549144931417643,200,"[-4, 70]",200,"[-5, 70]",200
0.9999877377115747,0.6287323593632227,0.895959595959596,0.06262626262626263,3.4486052897387833,200,"[-4, 71]",200,"[-5, 71]",200
0.9999872196776275,0.6369618200002828,0.9085858585858586,0.06262626262626263,3.54335060526284,200,"[-4, 72]",200,"[-5, 72]",200
0.999986689533173,0.6407832346572799,0.9212121212121213,0.06262626262626263,3.639111080682942,200,"[-4, 73]",200,"[-5, 73]",200
0.9999861463528761,0.6508743012600835,0.9338383838383839,0.06262626262626263,3.735847227856634,200,"[-4, 74]",200,"[-5, 74]",200
0.9999855905319741,0.6539132263012795,0.9464646464646465,0.06262626262626263,3.8335276893494683,200,"[-4, 75]",200,"[-5, 75]",200
0.9999850245216954,0.6681077638158293,0.9590909090909091,0.06262626262626263,3.932134462119237,200,"[-4, 76]",200,"[-5, 76]",200
0.9999844519535191,0.6640377598289446,0.9717171717171718,0.06262626262626263,4.0316611565988305,200,"[-4, 77]",200,"[-5, 77]",200
0.9999838749989867,0.6746687319248102,0.9843434343434344,0.06262626262626263,4.132106254963179,200,"[-4, 78]",200,"[-5, 78]",200
0.9999832914965915,0.6762001794617403,0.996969696969697,0.06262626262626263,4.233467571502074,200,"[-4, 79]",200,"[-5, 79]",200
0.9999826942335683,0.6871764651035258,1.0095959595959596,0.06262626262626263,4.335740815107132,200,"[-4, 80]",200,"[-5, 80]",200
0.9999820736685976,0.6917034165747227,1.0222222222222221,0.06262626262626263,4.438919696748794,200,"[-4, 81]",200,"[-5, 81]",200
0.9999814237734144,0.7037990516130641,1.034848484848485,0.06262626262626263,4.542995276216549,200,"[-4, 82]",200,"[-5, 82]",200
0.9999807478044809,0.7010698187094826,1.0474747474747474,0.06262626262626263,4.647954441768448,200,"[-4, 83]",200,"[-5, 83]",200
0.9999800604614079,0.7102253460433742,1.0601010101010102,0.06262626262626263,4.753777741834429,200,"[-4, 84]",200,"[-5, 84]",200
0.9999793838358341,0.7143980231266793,1.0727272727272728,0.06262626262626263,4.860436530233318,200,"[-4, 85]",200,"[-5, 85]",200
0.9999787381145484,0.7284327478891379,1.0853535353535353,0.06262626262626263,4.967890135241822,200,"[-4, 86]",200,"[-5, 86]",200
0.9999781303472192,0.7294523247390556,1.097979797979798,0.06262626262626263,5.076085000848115,200,"[-4, 87]",200,"[-5, 87]",200
0.999977546806722,0.7376785991271406,1.1106060606060606,0.06262626262626263,5.184959269135966,200,"[-4, 88]",200,"[-5, 88]",200
0.999976952910685,0.7365249612815277,1.1232323232323234,0.06262626262626263,5.294454993321101,200,"[-4, 89]",200,"[-5, 89]",200
0.9999982851273762,0.7492081250136347,1.135858585858586,0.06262626262626263,5.404532232223187,200,"[-4, 90]",200,"[-6, 90]",200
0.9999982127397814,0.7511350226319331,1.1484848484848484,0.06262626262626263,5.515174959522505,200,"[-4, 91]",200,"[-6, 91]",200
0.9999981251714232,0.7586280696520588,1.1611111111111112,0.06262626262626263,5.626386137828601,200,"[-4, 92]",200,"[-6, 92]",200
0.9999980247607788,0.7630892374751502,1.1737373737373737,0.06262626262626263,5.738176352136553,200,"[-4, 93]",200,"[-6, 93]",200
0.9999979183493494,0.7704321066317235,1.1863636363636363,0.06262626262626263,5.8505513276685,200,"[-4, 94]",200,"[-6, 94]",200
0.9999978160136314,0.773742375528146,1.198989898989899,0.06262626262626263,5.9635053417351465,200,"[-4, 95]",200,"[-6, 95]",200
0.9999977284627402,0.7834495722682213,1.2116161616161616,0.06262626262626263,6.077024675431717,200,"[-4, 96]",200,"[-6, 96]",200
0.9999976638156874,0.7902006022089452,1.2242424242424244,0.06262626262626263,6.191096112243547,200,"[-4, 97]",200,"[-6, 97]",200
0.99999762492961,0.785695150285831,1.236868686868687,0.06262626262626263,6.305712051287323,200,"[-4, 98]",200,"[-6, 98]",200
0.9999976076762086,0.7865773078686836,1.2494949494949494,0.06262626262626263,6.4208707113355645,200,"[-4, 99]",200,"[-6, 99]",200
0.9999976010863998,0.8032967907097496,1.2621212121212122,0.06262626262626263,6.536574468534158,200,"[-4, 100]",200,"[-6, 100]",200
0.9999975892168477,0.8069341984125712,1.2747474747474747,0.06262626262626263,6.65282738583158,200,"[-4, 101]",200,"[-6, 101]",200
0.9999975543619946,0.7852185662084106,1.2873737373737375,0.06262626262626263,6.769630330350753,200,"[-4, 102]",200,"[-6, 102]",200
0.9999974809679552,0.8192536962062024,1.3,0.06262626262626263,6.886972602483996,200,"[-4, 103]",200,"[-6, 103]",200
0.9999803699764429,0.0003088057537793996,0.05,0.07525252525252525,0.0170745842506192,200,"[-4, 5]",200,"[-3, 4]",200
0.9999733526824056,0.001724604417874861,0.06262626262626263,0.07525252525252525,0.023559663598318917,200,"[-4, 6]",200,"[-3, 5]",200
0.999999736884653,0.0049733207065550955,0.07525252525252525,0.07525252525252525,0.03149879661142182,200,"[-4, 7]",200,"[-4, 6]",200
0.9999996315705677,0.010179953886935883,0.08787878787878789,0.07525252525252525,0.04089198328992919,200,"[-4, 8]",200,"[-4, 7]",200
0.9999994909911261,0.01722174546248158,0.10050505050505051,0.07525252525252525,0.051739223633841834,200,"[-4, 9]",200,"[-4, 8]",200
0.9999993102828777,0.025875989464824344,0.11313131313131314,0.07525252525252525,0.06404051764315405,200,"[-4, 10]",200,"[-4, 9]",200
0.9999990847841789,0.0357228318041343,0.12575757575757576,0.07525252525252525,0.07779586531786727,200,"[-4, 11]",200,"[-4, 10]",200
0.9999988101401669,0.04666125822883422,0.1383838383838384,0.07525252525252525,0.09300526665798983,200,"[-4, 12]",200,"[-4, 11]",200
0.9999984823414494,0.05820888545225096,0.151010101010101,0.07525252525252525,0.10966872166352117,200,"[-4, 13]",200,"[-4, 12]",200
